,Id,Age,Gender,Marital_status,Num_comp_worked,Work_Experience,Last_salary,Salary_hike,Work_hours,Traveling_required,NoticePeriod_buyout,Job_type,Whether_comp_Possess_vehicle,Work_location,Traveltowork_distance_._time,Work_area_living_cost,Public_transport_nearby,Current_employment,Offer_letter_Processtime.week.,Bonus,Allowance,Overtime_pay,Emp_shares_scheme,Performance_incentive,Annual_leave,Medical_Family,Child_day_care,Nursing_room,Parking,Comp_size,Comp_rating,Work_life,Stresslevel,Accept_offer
4027,4028,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,Flexible Hours,No,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,2,3,Yes
4028,4029,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,24/7 Operation,Yes,No,Contract,Yes,Town,Average,High Cost,No,Working,5,Yes,No,No,No,No,More than 12 days,No,Yes,No,Yes,3,3,3,3,No
4029,4030,27-33,Female,Single,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Contract,No,Business Center,Near,High Cost,No,Working,5,No,No,No,No,Yes,More than 12 days,No,No,No,No,2,1,3,4,No
4030,4031,19-26,Female,Single,0 to 2,2,1-3.5 K,<25%,24/7 Operation,No,No,Permanent,No,Outskirt  Town,Average,Average,No,Working,2,No,Yes,No,No,Yes,More than 12 days,No,No,No,Yes,0,2,3,4,No
4031,4032,19-26,Female,Married,0 to 2,5,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,5,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,No,Yes,4,3,3,3,No
4032,4033,27-33,Male,Single,9 above,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,No,Working,4,No,No,Yes,No,Yes,More than 12 days,No,No,No,No,4,2,3,4,No
4033,4034,19-26,Female,Single,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,Yes,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,4,4,2,Yes
4034,4035,19-26,Male,Single,3 to 5,2,3.5-7 K,<25%,Mon-Fri,Yes,No,Permanent,No,Business Center,Average,High Cost,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,No,No,2,3,3,4,No
4035,4036,27-33,Male,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,No,Yes,4,2,1,4,No
4036,4037,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,High Cost,Yes,Unemployed/resigned,4,No,No,Yes,No,Yes,More than 12 days,No,No,No,No,4,2,3,4,No
4037,4038,19-26,Male,Single,0 to 2,5,7-10 K,50-75%,24/7 Operation,No,No,Contract,Yes,Business Center,Near,Average,No,Working,4,No,Yes,Yes,No,Yes,More than 12 days,No,No,No,Yes,4,2,3,3,Yes
4038,4039,19-26,Male,Married,0 to 2,2,1-3.5 K,25-50%,Mon-Fri,No,No,Permanent,Yes,Town,Average,High Cost,Yes,Unemployed/resigned,3,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,No,Yes,4,2,4,2,Yes
4039,4040,19-26,Female,Single,0 to 2,2,3.5-7 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Business Center,Far,High Cost,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,No,No,2,4,3,1,No
4040,4041,27-33,Female,Married,3 to 5,5,7-10 K,50-75%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,Yes,Yes,3,1,0,3,Yes
4041,4042,27-33,Male,Single,3 to 5,5,3.5-7 K,25-50%,Mon-Fri,Yes,Yes,Contract,Yes,Business Center,Near,High Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,No,Yes,No,Yes,4,3,2,3,Yes
4042,4043,34-40,Female,Married,3 to 5,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,Yes,4,3,1,4,No
4043,4044,27-33,Female,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,Yes,3,2,4,4,No
4044,4045,19-26,Female,Married,0 to 2,5,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,5,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,No,Yes,4,3,3,3,No
4045,4046,27-33,Female,Single,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Contract,No,Business Center,Near,High Cost,No,Working,5,No,No,No,No,Yes,More than 12 days,No,No,No,No,2,1,3,4,No
4046,4047,19-26,Male,Single,0 to 2,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,Yes,Business Center,Near,Low Cost,No,Working,5,No,Yes,No,No,Yes,More than 12 days,No,No,No,Yes,4,2,3,3,Yes
4047,4048,27-33,Female,Married,3 to 5,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,2,4,3,4,Yes
4048,4049,40 above,Male,Married,3 to 5,8 above,7-10 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Business Center,Near,High Cost,No,Working,4,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,No,4,3,2,3,Yes
4049,4050,19-26,Female,Married,0 to 2,5,1-3.5 K,25-50%,24/7 Operation,No,No,Permanent,No,Outskirt  Town,Near,High Cost,No,Working,2,No,No,No,No,No,More than 12 days,No,No,No,Yes,0,2,2,2,No
4050,4051,27-33,Male,Single,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,High Cost,No,Unemployed/resigned,3,Yes,No,No,Yes,No,More than 12 days,No,No,No,Yes,4,4,0,2,No
4051,4052,19-26,Male,Single,3 to 5,2,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,No,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,Yes,3,3,2,3,Yes
4052,4053,34-40,Male,Married,3 to 5,8 above,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,3,No,No,No,No,Yes,Less than 12 days,No,No,No,No,2,3,2,4,No
4053,4054,27-33,Female,Married,6 to 8,8 above,10-15 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Business Center,Average,Average,Yes,Working,4,Yes,No,No,No,No,Less than 12 days,No,No,No,No,0,1,2,1,No
4054,4055,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
4055,4056,19-26,Male,Married,3 to 5,5,7-10 K,50-75%,24/7 Operation,Yes,Yes,Permanent,Yes,Outskirt  Town,Near,Average,No,Working,4,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,4,4,3,4,Yes
4056,4057,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
4057,4058,27-33,Female,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,Yes,3,2,4,4,No
4058,4059,27-33,Male,Married,3 to 5,5,7-10 K,25-50%,Mon-Fri,No,No,Contract,Yes,Town,Near,High Cost,No,Working,3,No,No,No,No,Yes,More than 12 days,No,No,No,Yes,4,4,3,1,Yes
4059,4060,27-33,Male,Single,0 to 2,5,7-10 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,3,2,3,4,Yes
4060,4061,27-33,Female,Single,3 to 5,5,10-15 K,25-50%,Flexible Hours,Yes,No,Contract,Yes,Town,Near,Low Cost,Yes,Working,3,Yes,No,Yes,No,No,More than 12 days,Yes,No,Yes,No,3,2,3,3,Yes
4061,4062,27-33,Female,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,Average,Yes,Unemployed/resigned,2,Yes,No,No,No,Yes,More than 12 days,No,No,No,No,3,4,3,2,Yes
4062,4063,27-33,Female,Married,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,No,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,2,3,2,3,Yes
4063,4064,19-26,Male,Single,3 to 5,5,1-3.5 K,75-100%,Mon-Fri,Yes,Yes,Contract,Yes,Town,Near,Average,Yes,Working,5,Yes,No,No,No,Yes,More than 12 days,No,No,No,Yes,3,4,3,2,Yes
4064,4065,40 above,Male,Married,3 to 5,8 above,7-10 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Business Center,Near,High Cost,No,Working,4,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,No,4,3,2,3,Yes
4065,4066,27-33,Male,Single,9 above,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,No,Working,3,Yes,No,Yes,No,No,Less than 12 days,No,No,No,No,3,3,3,2,No
4066,4067,19-26,Female,Single,0 to 2,2,1-3.5 K,<25%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,Average,Yes,Unemployed/resigned,2,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,Yes,Yes,4,2,4,3,Yes
4067,4068,34-40,Male,Married,9 above,8 above,10-15 K,75-100%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,1,4,Yes
4068,4069,19-26,Male,Single,0 to 2,2,3.5-7 K,<25%,24/7 Operation,No,No,Permanent,Yes,Town,Near,High Cost,No,Working,4,No,No,No,Yes,No,More than 12 days,No,No,No,No,4,3,3,1,No
4069,4070,19-26,Male,Single,0 to 2,8,3.5-7 K,100% above,Mon-Fri,Yes,Yes,Permanent,Yes,Business Center,Average,High Cost,No,Working,4,No,No,No,No,No,Less than 12 days,No,No,No,Yes,1,2,4,3,Yes
4070,4071,27-33,Male,Married,0 to 2,5,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Outskirt  Town,Near,Average,No,Working,3,Yes,No,Yes,No,Yes,More than 12 days,No,No,No,No,3,1,4,3,No
4071,4072,27-33,Female,Single,0 to 2,5,7-10 K,25-50%,Mon-Fri,No,No,Contract,Yes,Town,Near,High Cost,No,Working,1,No,No,No,No,No,More than 12 days,No,No,No,Yes,1,1,3,3,No
4072,4073,19-26,Male,Single,0 to 2,8,3.5-7 K,100% above,Mon-Fri,Yes,Yes,Permanent,Yes,Business Center,Average,High Cost,No,Working,4,No,No,No,No,No,Less than 12 days,No,No,No,Yes,1,2,4,3,Yes
4073,4074,34-40,Male,Single,0 to 2,5,10-15 K,25-50%,Mon-Fri,No,No,Contract,Yes,Town,Average,Average,No,Working,3,No,No,No,No,No,More than 12 days,Yes,No,No,No,2,2,0,4,Yes
4074,4075,27-33,Male,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,No,Yes,4,2,1,4,No
4075,4076,40 above,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,No,4,1,0,2,Yes
4076,4077,27-33,Female,Married,0 to 2,5,3.5-7 K,<25%,24/7 Operation,No,Yes,Permanent,Yes,Town,Near,Low Cost,No,Unemployed/resigned,3,No,Yes,No,Yes,No,More than 12 days,No,No,No,No,3,2,3,4,No
4077,4078,40 above,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,No,4,1,0,2,Yes
4078,4079,34-40,Male,Married,9 above,8 above,10-15 K,75-100%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,1,4,Yes
4079,4080,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,Flexible Hours,No,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,2,3,Yes
4080,4081,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,Flexible Hours,No,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,2,3,Yes
4081,4082,27-33,Male,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,No,Yes,4,2,1,4,No
4082,4083,19-26,Female,Single,3 to 5,8 above,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,Yes,No,3,2,3,4,No
4083,4084,19-26,Female,Single,3 to 5,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,No,Town,Near,Average,Yes,Working,5,No,Yes,No,Yes,Yes,More than 12 days,No,No,Yes,No,3,3,2,4,Yes
4084,4085,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,High Cost,Yes,Unemployed/resigned,4,No,No,Yes,No,Yes,More than 12 days,No,No,No,No,4,2,3,4,No
4085,4086,40 above,Male,Married,3 to 5,8 above,7-10 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Business Center,Near,High Cost,No,Working,4,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,No,4,3,2,3,Yes
4086,4087,27-33,Male,Married,0 to 2,8,3.5-7 K,<25%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Average,Average,No,Unemployed/resigned,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,3,1,3,3,No
4087,4088,27-33,Male,Married,0 to 2,5,7-10 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Far,High Cost,No,Working,1,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,Yes,4,2,3,3,No
4088,4089,34-40,Male,Married,3 to 5,8 above,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,3,No,No,No,No,Yes,Less than 12 days,No,No,No,No,2,3,2,4,No
4089,4090,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,Yes,No,4,3,4,2,Yes
4090,4091,34-40,Female,Single,6 to 8,8 above,7-10 K,50-75%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Average,High Cost,No,Working,5,Yes,No,No,No,Yes,More than 12 days,Yes,Yes,Yes,Yes,4,4,3,4,Yes
4091,4092,34-40,Male,Single,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,Yes,0,1,0,3,Yes
4092,4093,19-26,Male,Single,3 to 5,2,3.5-7 K,<25%,Mon-Fri,Yes,No,Permanent,No,Business Center,Average,High Cost,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,No,No,2,3,3,4,No
4093,4094,19-26,Male,Married,3 to 5,5,7-10 K,50-75%,24/7 Operation,Yes,Yes,Permanent,Yes,Outskirt  Town,Near,Average,No,Working,4,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,4,4,3,4,Yes
4094,4095,19-26,Female,Single,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,4,2,Yes
4095,4096,27-33,Male,Single,6 to 8,8,10-15 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Business Center,Average,High Cost,Yes,Working,4,Yes,No,No,No,No,Less than 12 days,No,No,No,No,0,1,2,1,No
4096,4097,27-33,Female,Married,0 to 2,5,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Outskirt  Town,Near,Average,No,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,3,2,No
4097,4098,19-26,Female,Single,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,Yes,No,3,4,2,2,No
4098,4099,19-26,Male,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,Average,Yes,Working,5,Yes,Yes,No,No,No,More than 12 days,No,No,No,No,4,2,3,2,Yes
4099,4100,19-26,Male,Single,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,High Cost,No,Unemployed/resigned,1,Yes,No,No,No,Yes,More than 12 days,No,No,No,Yes,3,2,3,3,Yes
4100,4101,19-26,Female,Single,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,4,2,Yes
4101,4102,19-26,Male,Married,3 to 5,5,3.5-7 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Town,Near,High Cost,No,Working,4,Yes,Yes,No,No,No,More than 12 days,No,No,No,Yes,1,3,3,2,Yes
4102,4103,27-33,Female,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,Yes,3,2,4,4,No
4103,4104,27-33,Female,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,Yes,3,2,4,4,No
4104,4105,19-26,Male,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,4,0,3,1,No
4105,4106,27-33,Male,Married,0 to 2,8,3.5-7 K,<25%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Average,Average,No,Unemployed/resigned,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,3,1,3,3,No
4106,4107,34-40,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Low Cost,No,Working,5,No,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,4,3,2,Yes
4107,4108,27-33,Female,Single,3 to 5,5,10-15 K,25-50%,Flexible Hours,Yes,No,Contract,Yes,Town,Near,Low Cost,Yes,Working,3,Yes,No,Yes,No,No,More than 12 days,Yes,No,Yes,No,3,2,3,3,Yes
4108,4109,34-40,Male,Married,9 above,8 above,10-15 K,75-100%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,1,4,Yes
4109,4110,27-33,Female,Married,3 to 5,5,7-10 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Far,High Cost,No,Working,3,No,No,No,No,No,More than 12 days,Yes,No,Yes,No,3,4,0,3,No
4110,4111,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
4111,4112,34-40,Male,Married,3 to 5,8 above,15 K above,25-50%,Mon-Fri,No,Yes,Permanent,Yes,Outskirt  Town,Average,High Cost,Yes,Working,4,Yes,No,Yes,No,No,More than 12 days,Yes,No,No,Yes,4,2,2,3,Yes
4112,4113,19-26,Male,Single,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,High Cost,No,Unemployed/resigned,1,Yes,No,No,No,Yes,More than 12 days,No,No,No,Yes,3,2,3,3,Yes
4113,4114,19-26,Female,Married,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,3,1,Yes
4114,4115,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,24/7 Operation,Yes,Yes,Permanent,No,Town,Average,High Cost,No,Working,2,Yes,Yes,No,No,No,More than 12 days,No,Yes,No,No,4,2,2,2,No
4115,4116,34-40,Female,Married,3 to 5,8,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Near,Average,Yes,Working,2,No,No,No,No,No,Less than 12 days,No,No,No,Yes,2,2,3,4,No
4116,4117,27-33,Female,Single,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Contract,No,Business Center,Near,High Cost,No,Working,5,No,No,No,No,Yes,More than 12 days,No,No,No,No,2,1,3,4,No
4117,4118,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
4118,4119,27-33,Female,Married,3 to 5,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,2,4,3,4,Yes
4119,4120,19-26,Female,Single,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,High Cost,No,Working,3,Yes,No,Yes,No,No,More than 12 days,No,No,Yes,Yes,4,4,2,4,Yes
4120,4121,27-33,Male,Single,0 to 2,5,7-10 K,25-50%,24/7 Operation,No,No,Permanent,No,Business Center,Near,High Cost,No,Working,3,No,No,No,No,No,More than 12 days,No,Yes,No,Yes,4,4,3,4,No
4121,4122,27-33,Female,Married,3 to 5,5,7-10 K,50-75%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,Yes,Yes,3,1,0,3,Yes
4122,4123,19-26,Male,Single,0 to 2,8,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,5,No,No,No,Yes,Yes,More than 12 days,No,No,No,No,4,2,3,3,No
4123,4124,27-33,Male,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,No,Yes,4,2,1,4,No
4124,4125,19-26,Female,Single,3 to 5,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,No,Town,Near,Average,Yes,Working,5,No,Yes,No,Yes,Yes,More than 12 days,No,No,Yes,No,3,3,2,4,Yes
4125,4126,27-33,Male,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,No,Yes,4,2,1,4,No
4126,4127,27-33,Male,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,4,2,3,1,Yes
4127,4128,27-33,Female,Married,3 to 5,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,2,4,3,4,Yes
4128,4129,27-33,Female,Married,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,No,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,2,3,2,3,Yes
4129,4130,19-26,Male,Single,0 to 2,2,1-3.5 K,<25%,24/7 Operation,No,No,Contract,No,Outskirt  Town,Far,Average,No,Working,2,No,No,No,No,No,More than 12 days,No,No,No,Yes,4,1,3,1,No
4130,4131,34-40,Female,Married,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Far,High Cost,No,Working,5,No,No,No,No,No,More than 12 days,No,Yes,No,Yes,0,2,0,3,No
4131,4132,19-26,Male,Single,3 to 5,2,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,No,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,Yes,3,3,2,3,Yes
4132,4133,27-33,Female,Married,0 to 2,5,3.5-7 K,<25%,24/7 Operation,No,Yes,Permanent,Yes,Town,Near,Low Cost,No,Unemployed/resigned,3,No,Yes,No,Yes,No,More than 12 days,No,No,No,No,3,2,3,4,No
4133,4134,19-26,Female,Single,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,4,2,Yes
4134,4135,34-40,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Low Cost,No,Working,5,No,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,4,3,2,Yes
4135,4136,19-26,Male,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,4,0,3,1,No
4136,4137,34-40,Female,Married,6 to 8,8,10-15 K,50-75%,24/7 Operation,No,Yes,Permanent,Yes,Outskirt  Town,Far,High Cost,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,Yes,1,2,3,4,No
4137,4138,27-33,Female,Married,0 to 2,5,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Outskirt  Town,Near,Average,No,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,3,2,No
4138,4139,40 above,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,No,4,1,0,2,Yes
4139,4140,19-26,Female,Married,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,Average,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,No,2,2,3,3,No
